-0.031803362	-0.078944184	0.044553015	0.02373691	-0.025103142	0.0033517596	-0.42072174	0.17015357	0.009138412	0.055954408	-0.08097999	0.1627138	0.09155273	0.040179193	-0.07527694	0.0018151186
-0.053322926	-0.082706936	0.08398637	0.063745305	0.009612582	0.14562447	-0.37936467	0.07966991	-0.006895054	0.10719641	0.019536095	0.1431028	0.10001093	0.01244268	-0.026035823	0.09775267
0.2563619	0.016037207	-0.118317604	-0.20314853	0.21750186	-0.031083228	-0.66907	0.2953031	-0.24026284	-0.052607898	0.27979586	0.44395575	0.36813283	-0.28193235	0.28179345	-0.0010214191
-0.001966603	-0.051490802	-0.027405279	-0.040747877	-0.0038059014	-0.015065326	-0.49297103	0.14835656	-0.039438486	-0.012145665	0.057866234	0.20199856	0.11558156	-0.045112915	0.06801894	-0.10429669
-0.07842901	-0.16484694	0.10428929	0.15249625	-0.048225276	0.09063652	-0.59507483	0.07891222	0.057570577	0.16325834	-0.12286402	0.11916727	0.053659983	0.11878327	-0.087748036	0.030826358
-0.03030494	-0.092949376	0.04047994	0.09954663	-0.07230439	0.10281386	-0.33231154	0.02859845	0.085981615	0.13811909	-0.06404695	0.029302564	0.08165217	0.059837777	-0.07880183	0.09789907
0.19661781	0.1041912	-0.17940478	-0.13649277	0.17470944	-0.011805633	-0.35935548	0.17653275	-0.17931375	-0.06046005	0.25422958	0.2815955	0.19190677	-0.2010798	0.15685774	-0.0005890244
-0.09765012	-0.11123491	0.04998355	0.050046217	-0.041198988	0.023765042	-0.40426207	0.05619533	0.09354712	0.1206602	-0.12511706	0.028977562	0.044110693	0.06733293	-0.09534969	0.013321895
-0.008333145	-0.15415286	0.051065452	0.08944156	-0.016841257	0.10666233	-0.3763953	0.021884756	-0.0015871471	0.09546667	-0.04355079	0.047875125	0.098060064	0.05160722	-0.07056421	0.07844134
-0.12572768	-0.17570508	0.11467045	0.11851459	-0.048823528	0.15837227	-0.4777585	-0.00082385924	0.11496371	0.15789847	-0.13695888	0.0864878	-0.031574465	0.113826066	-0.134378	0.08606877
-0.02118908	-0.02959709	-0.04104202	0.044034746	0.07398391	-0.043344036	-0.5597169	0.11484567	-0.024735114	-0.017961547	0.009741544	0.1036095	0.15202273	-0.05076392	0.02786205	-0.18055652
0.09578581	0.12757742	-0.082441166	-0.059009083	0.09617905	-0.13306463	-0.2991122	0.13232452	-0.10604536	-0.1100118	0.09317562	0.14068845	0.15439658	-0.15550162	0.086814284	-0.1608786
